https://www.gettysburg.edu/academic-programs/curriculum/catalog/policies/policy-details?id=be28a37d-85db-43d9-9982-6cd0a034df82,Enrollment Deposit,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/policies/policy-details?id=c3e7a2e9-dff2-4da0-b770-01574e81aa56,Withdrawal and Leave of Absence Refund Policy,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/policies/policy-details?id=c7fc2cae-fd6f-42b6-9d1b-4580aba88bfa,Need-Based Financial Aid,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/policies/policy-details?id=d19c4c20-1c4b-450c-b784-63cfeeb7894b,"Semester Tuition, Room and Meals (Comprehensive Fee)",
https://www.gettysburg.edu/academic-programs/curriculum/catalog/policies/policy-details?id=dae8937c-ccc5-4961-909c-7eab98c3b73f,Veterans Benefits,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/policies/policy-details?id=dee18b2f-c4f1-4c63-82d5-665ebedd53dd,Payment of Bills and Billing Statements,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/policies/policy-details?id=f307bc4b-9683-4184-8757-149ae537bec2,Registration,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/policies/policy-details?id=f4a552ad-a3c9-4005-95e7-ba77f61de16c,Academic Level,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/policies/policy-details?id=f703e6c1-510d-41ea-ab85-7cb19ef7f6be,Transfer Student Application Process,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/programs-of-study,,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/programs-of-study/pre-law,,
https://www.gettysburg.edu/academic-programs/curriculum/catalog/programs-of-study/rotc,,
https://www.gettysburg.edu/academic-programs/east-asian-studies/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/east-asian-studies/courses/,,
https://www.gettysburg.edu/academic-programs/east-asian-studies/programs/,,
https://www.gettysburg.edu/academic-programs/east-asian-studies/programs/chinese-track-requirements,,
https://www.gettysburg.edu/academic-programs/east-asian-studies/programs/japanese-track-requirements,,
https://www.gettysburg.edu/academic-programs/economics/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/economics/courses/,,
https://www.gettysburg.edu/academic-programs/economics/programs/,,
https://www.gettysburg.edu/academic-programs/economics/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/economics/programs/mathematical-economics.dot,,
https://www.gettysburg.edu/academic-programs/education/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/education/courses/,,
https://www.gettysburg.edu/academic-programs/education/programs/,,
https://www.gettysburg.edu/academic-programs/education/programs/minor-in-educational-studies.dot,,
https://www.gettysburg.edu/academic-programs/english/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/english/courses/,,
https://www.gettysburg.edu/academic-programs/english/programs/,,
https://www.gettysburg.edu/academic-programs/english/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/english/programs/writing,,
https://www.gettysburg.edu/academic-programs/environmental-studies/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/environmental-studies/courses/,,
https://www.gettysburg.edu/academic-programs/environmental-studies/programs/,,
https://www.gettysburg.edu/academic-programs/environmental-studies/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/french/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/french/courses/,,
https://www.gettysburg.edu/academic-programs/french/programs/,,
https://www.gettysburg.edu/academic-programs/french/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/german-studies/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/german-studies/courses/,,
https://www.gettysburg.edu/academic-programs/german-studies/programs/,,
https://www.gettysburg.edu/academic-programs/german-studies/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/globalization-studies/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/globalization-studies/courses/,,
https://www.gettysburg.edu/academic-programs/globalization-studies/programs/,,
https://www.gettysburg.edu/academic-programs/globalization-studies/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/health-sciences/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/health-sciences/courses/,,
https://www.gettysburg.edu/academic-programs/health-sciences/programs/,,
https://www.gettysburg.edu/academic-programs/health-sciences/programs/major,,
https://www.gettysburg.edu/academic-programs/history/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/history/courses/,,
https://www.gettysburg.edu/academic-programs/history/programs/,,
https://www.gettysburg.edu/academic-programs/history/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/interdisciplinary-studies/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/interdisciplinary-studies/courses/,,
https://www.gettysburg.edu/academic-programs/interdisciplinary-studies/programs/,,
https://www.gettysburg.edu/academic-programs/interdisciplinary-studies/programs/individualized-major/,,
https://www.gettysburg.edu/academic-programs/interdisciplinary-studies/programs/judaic-studies/,,
https://www.gettysburg.edu/academic-programs/interdisciplinary-studies/programs/middle-east-and-islamic-studies/,,
https://www.gettysburg.edu/academic-programs/interdisciplinary-studies/programs/peace-and-justice-studies/,,
https://www.gettysburg.edu/academic-programs/interdisciplinary-studies/programs/public-history/,,
https://www.gettysburg.edu/academic-programs/international-affairs/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/international-affairs/programs/,,
https://www.gettysburg.edu/academic-programs/international-affairs/programs/major,,
https://www.gettysburg.edu/academic-programs/international-affairs/programs/select-electives.dot,,
https://www.gettysburg.edu/academic-programs/italian-studies/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/italian-studies/courses/,,
https://www.gettysburg.edu/academic-programs/italian-studies/programs/,,
https://www.gettysburg.edu/academic-programs/italian-studies/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/latin-american-caribbean-latino-studies/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/latin-american-caribbean-latino-studies/courses/,,
https://www.gettysburg.edu/academic-programs/latin-american-caribbean-latino-studies/programs/,,
https://www.gettysburg.edu/academic-programs/latin-american-caribbean-latino-studies/programs/minor,,
https://www.gettysburg.edu/academic-programs/management/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/management/courses/,,
https://www.gettysburg.edu/academic-programs/management/programs/,,
https://www.gettysburg.edu/academic-programs/management/programs/oms-majors,,
https://www.gettysburg.edu/academic-programs/management/programs/business-organizations-management-major,,Example of a URL that is missing from the Programs of Study page
https://www.gettysburg.edu/academic-programs/mathematics/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/mathematics/courses/,,
https://www.gettysburg.edu/academic-programs/mathematics/programs/,,
https://www.gettysburg.edu/academic-programs/mathematics/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/philosophy/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/philosophy/courses/,,
https://www.gettysburg.edu/academic-programs/philosophy/programs/,,
https://www.gettysburg.edu/academic-programs/philosophy/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/physics/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/physics/courses/,,
https://www.gettysburg.edu/academic-programs/physics/programs/,,
https://www.gettysburg.edu/academic-programs/physics/programs/engineering-dual-degree,,
https://www.gettysburg.edu/academic-programs/physics/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/political-science/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/political-science/courses/,,
https://www.gettysburg.edu/academic-programs/political-science/programs/,,
https://www.gettysburg.edu/academic-programs/political-science/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/pre-health/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/psychology/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/psychology/courses/,,
https://www.gettysburg.edu/academic-programs/psychology/programs/,,
https://www.gettysburg.edu/academic-programs/psychology/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/psychology/programs/neuroscience.dot,,
https://www.gettysburg.edu/academic-programs/public-policy/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/public-policy/programs/,,
https://www.gettysburg.edu/academic-programs/public-policy/programs/major,,
https://www.gettysburg.edu/academic-programs/religious-studies/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/religious-studies/courses/,,
https://www.gettysburg.edu/academic-programs/religious-studies/programs/,,
https://www.gettysburg.edu/academic-programs/religious-studies/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/sociology/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/sociology/courses/,,
https://www.gettysburg.edu/academic-programs/sociology/programs/,,
https://www.gettysburg.edu/academic-programs/sociology/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/spanish/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/spanish/courses/,,
https://www.gettysburg.edu/academic-programs/spanish/programs/,,
https://www.gettysburg.edu/academic-programs/spanish/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/sunderman-conservatory/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/sunderman-conservatory/programs/,,
https://www.gettysburg.edu/academic-programs/sunderman-conservatory/programs/courses/,,
https://www.gettysburg.edu/academic-programs/sunderman-conservatory/programs/major-minor.dot,,
https://www.gettysburg.edu/academic-programs/theatre-arts/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/theatre-arts/courses/,,
https://www.gettysburg.edu/academic-programs/theatre-arts/programs/,,
https://www.gettysburg.edu/academic-programs/theatre-arts/programs/major-minor,,
https://www.gettysburg.edu/academic-programs/women-gender-sexuality/,,Until Featured course header
https://www.gettysburg.edu/academic-programs/women-gender-sexuality/courses/,,
https://www.gettysburg.edu/academic-programs/women-gender-sexuality/programs/,,
https://www.gettysburg.edu/academic-programs/women-gender-sexuality/programs/major-minor,,
